;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;23;6;231.739130435
1;2;Champagne;0;1;
2;3;Picardie;15;3;199.333333333
3;4;Haute-Normandie;0;0;
4;5;Centre;11;2;197.272727273
5;6;Basse-Normandie;0;0;
6;7;Bourgogne;0;0;
7;8;Nord;15;4;180.666666667
8;9;Lorraine;0;1;
9;10;Alsace;6;2;175.0
10;11;Franche Comté;6;4;286.666666667
11;12;Pays de la Loire;12;1;149.5
12;13;Bretagne;14;4;129.285714286
13;14;Poitou Charentes;9;1;13.7777777778
14;15;Aquitaine;17;3;234.705882353
15;16;Midi-Pyrénées;12;2;120.0
16;17;limousin;0;0;
17;18;Rhône-Alpes;18;3;406.944444444
18;19;Auvergne;8;4;566.25
19;20;Languedoc;3;3;300.0
20;21;Provence Côte d'Azur;4;1;237.5
