;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;9;15;77.7777777778
1;2;Champagne;1;4;150.0
2;3;Picardie;1;6;70.0
3;4;Haute-Normandie;0;2;
4;5;Centre;2;7;70.0
5;6;Basse-Normandie;0;5;
6;7;Bourgogne;0;0;
7;8;Nord;0;7;
8;9;Lorraine;1;5;350.0
9;10;Alsace;0;0;
10;11;Franche Comté;2;6;50.0
11;12;Pays de la Loire;2;3;93.0
12;13;Bretagne;3;8;64.6666666667
13;14;Poitou Charentes;1;3;270.0
14;15;Aquitaine;6;5;118.333333333
15;16;Midi-Pyrénées;0;2;
16;17;limousin;0;0;
17;18;Rhône-Alpes;2;8;100.0
18;19;Auvergne;0;1;
19;20;Languedoc;5;8;151.0
20;21;Provence Côte d'Azur;0;5;
