;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;0;6;
1;2;Champagne;0;2;
2;3;Picardie;0;0;
3;4;Haute-Normandie;0;0;
4;5;Centre;5;4;0.07
5;6;Basse-Normandie;0;2;
6;7;Bourgogne;0;2;
7;8;Nord;0;6;
8;9;Lorraine;0;2;
9;10;Alsace;0;2;
10;11;Franche Comté;0;7;
11;12;Pays de la Loire;0;1;
12;13;Bretagne;0;1;
13;14;Poitou Charentes;6;5;0.105
14;15;Aquitaine;0;1;
15;16;Midi-Pyrénées;7;3;0.21
16;17;limousin;0;0;
17;18;Rhône-Alpes;0;2;
18;19;Auvergne;0;1;
19;20;Languedoc;0;4;
20;21;Provence Côte d'Azur;0;4;
