;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;0;6;
1;2;Champagne;0;2;
2;3;Picardie;0;0;
3;4;Haute-Normandie;0;0;
4;5;Centre;2;4;35.0
5;6;Basse-Normandie;4;2;72.5
6;7;Bourgogne;0;2;
7;8;Nord;2;6;13.5
8;9;Lorraine;1;2;25.0
9;10;Alsace;0;2;
10;11;Franche Comté;0;7;
11;12;Pays de la Loire;1;1;10.0
12;13;Bretagne;0;1;
13;14;Poitou Charentes;1;5;25.0
14;15;Aquitaine;0;1;
15;16;Midi-Pyrénées;0;3;
16;17;limousin;0;0;
17;18;Rhône-Alpes;0;2;
18;19;Auvergne;2;1;100.0
19;20;Languedoc;1;4;6.0
20;21;Provence Côte d'Azur;0;4;
