;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;1;15;40.0
1;2;Champagne;6;4;40.0
2;3;Picardie;2;6;56.5
3;4;Haute-Normandie;0;2;
4;5;Centre;9;7;28.3333333333
5;6;Basse-Normandie;2;5;35.0
6;7;Bourgogne;0;0;
7;8;Nord;0;7;
8;9;Lorraine;0;5;
9;10;Alsace;0;0;
10;11;Franche Comté;1;6;20.0
11;12;Pays de la Loire;12;3;54.25
12;13;Bretagne;4;8;40.0
13;14;Poitou Charentes;1;3;20.0
14;15;Aquitaine;4;5;48.75
15;16;Midi-Pyrénées;0;2;
16;17;limousin;0;0;
17;18;Rhône-Alpes;7;8;24.8571428571
18;19;Auvergne;0;1;
19;20;Languedoc;5;8;27.18
20;21;Provence Côte d'Azur;1;5;25.0
