;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;7;6;95.7142857143
1;2;Champagne;1;1;200.0
2;3;Picardie;7;3;135.714285714
3;4;Haute-Normandie;0;0;
4;5;Centre;2;2;250.0
5;6;Basse-Normandie;0;0;
6;7;Bourgogne;0;0;
7;8;Nord;14;4;185.714285714
8;9;Lorraine;6;1;138.333333333
9;10;Alsace;7;2;108.571428571
10;11;Franche Comté;5;4;150.0
11;12;Pays de la Loire;2;1;150.0
12;13;Bretagne;7;4;200.0
13;14;Poitou Charentes;9;1;300.0
14;15;Aquitaine;5;3;200.0
15;16;Midi-Pyrénées;7;2;207.142857143
16;17;limousin;0;0;
17;18;Rhône-Alpes;5;3;140.0
18;19;Auvergne;5;4;140.0
19;20;Languedoc;6;3;210.0
20;21;Provence Côte d'Azur;3;1;85.0
