;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;26;26;28.8235294118
1;2;Champagne;2;2;22.5
2;3;Picardie;2;2;30.0
3;4;Haute-Normandie;3;3;25.0
4;5;Centre;6;6;17.0
5;6;Basse-Normandie;3;3;37.5
6;7;Bourgogne;0;0;
7;8;Nord;10;10;22.7
8;9;Lorraine;7;7;19.1666666667
9;10;Alsace;13;13;23.5833333333
10;11;Franche Comté;6;6;27.0
11;12;Pays de la Loire;13;13;17.2222222222
12;13;Bretagne;7;7;15.3333333333
13;14;Poitou Charentes;4;4;26.25
14;15;Aquitaine;6;6;17.5
15;16;Midi-Pyrénées;6;6;11.6666666667
16;17;limousin;4;4;22.5
17;18;Rhône-Alpes;16;16;21.7692307692
18;19;Auvergne;7;7;26.1666666667
19;20;Languedoc;7;7;15.0
20;21;Provence Côte d'Azur;5;5;13.3333333333
