;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;8;8;25.125
1;2;Champagne;2;2;15.0
2;3;Picardie;4;4;30.0
3;4;Haute-Normandie;5;5;36.25
4;5;Centre;4;4;43.75
5;6;Basse-Normandie;2;2;67.5
6;7;Bourgogne;0;0;
7;8;Nord;6;6;27.0
8;9;Lorraine;7;7;45.0
9;10;Alsace;0;0;
10;11;Franche Comté;6;6;25.8333333333
11;12;Pays de la Loire;3;3;81.6666666667
12;13;Bretagne;3;3;53.3333333333
13;14;Poitou Charentes;8;8;38.3333333333
14;15;Aquitaine;5;5;25.0
15;16;Midi-Pyrénées;3;3;25.0
16;17;limousin;1;1;45.0
17;18;Rhône-Alpes;13;13;38.3333333333
18;19;Auvergne;4;4;30.0
19;20;Languedoc;7;7;26.4285714286
20;21;Provence Côte d'Azur;5;5;30.0
