;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;14;14;36.6428571429
1;2;Champagne;3;3;30.0
2;3;Picardie;7;7;39.2857142857
3;4;Haute-Normandie;5;5;41.25
4;5;Centre;6;6;37.5
5;6;Basse-Normandie;2;2;30.0
6;7;Bourgogne;0;0;
7;8;Nord;10;10;30.5
8;9;Lorraine;8;8;32.8571428571
9;10;Alsace;2;2;27.5
10;11;Franche Comté;10;10;37.7777777778
11;12;Pays de la Loire;4;4;31.25
12;13;Bretagne;7;7;35.7142857143
13;14;Poitou Charentes;9;9;36.875
14;15;Aquitaine;8;8;53.5714285714
15;16;Midi-Pyrénées;5;5;36.0
16;17;limousin;1;1;45.0
17;18;Rhône-Alpes;16;16;27.6875
18;19;Auvergne;8;8;31.6666666667
19;20;Languedoc;10;10;28.5
20;21;Provence Côte d'Azur;6;6;33.5
