;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;14;14;22.9166666667
1;2;Champagne;3;3;22.5
2;3;Picardie;7;7;15.0
3;4;Haute-Normandie;5;5;30.0
4;5;Centre;6;6;19.1666666667
5;6;Basse-Normandie;2;2;30.0
6;7;Bourgogne;0;0;
7;8;Nord;10;10;18.625
8;9;Lorraine;8;8;29.1666666667
9;10;Alsace;2;2;10.0
10;11;Franche Comté;10;10;23.3333333333
11;12;Pays de la Loire;4;4;18.3333333333
12;13;Bretagne;7;7;17.1428571429
13;14;Poitou Charentes;9;9;22.8571428571
14;15;Aquitaine;8;8;19.2857142857
15;16;Midi-Pyrénées;5;5;23.0
16;17;limousin;1;1;30.0
17;18;Rhône-Alpes;16;16;20.3333333333
18;19;Auvergne;8;8;20.0
19;20;Languedoc;10;10;14.4444444444
20;21;Provence Côte d'Azur;6;6;16.6666666667
