;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;8;8;30.0
1;2;Champagne;2;2;15.0
2;3;Picardie;4;4;40.0
3;4;Haute-Normandie;5;5;36.25
4;5;Centre;4;4;36.25
5;6;Basse-Normandie;2;2;15.0
6;7;Bourgogne;0;0;
7;8;Nord;6;6;22.5
8;9;Lorraine;7;7;32.5
9;10;Alsace;0;0;
10;11;Franche Comté;6;6;24.0
11;12;Pays de la Loire;3;3;36.6666666667
12;13;Bretagne;3;3;40.0
13;14;Poitou Charentes;8;8;34.2857142857
14;15;Aquitaine;5;5;37.5
15;16;Midi-Pyrénées;3;3;35.0
16;17;limousin;1;1;45.0
17;18;Rhône-Alpes;13;13;33.5
18;19;Auvergne;4;4;28.75
19;20;Languedoc;7;7;32.5
20;21;Provence Côte d'Azur;5;5;30.0
