;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;105;15;34.8988764045
1;2;Champagne;28;4;39.4347826087
2;3;Picardie;42;6;35.9722222222
3;4;Haute-Normandie;14;2;26.0
4;5;Centre;49;7;30.7333333333
5;6;Basse-Normandie;35;5;36.2285714286
6;7;Bourgogne;0;0;
7;8;Nord;49;7;25.2777777778
8;9;Lorraine;35;5;34.3103448276
9;10;Alsace;0;0;
10;11;Franche Comté;42;6;30.8205128205
11;12;Pays de la Loire;21;3;53.0555555556
12;13;Bretagne;56;8;41.0810810811
13;14;Poitou Charentes;21;3;32.0
14;15;Aquitaine;35;5;37.2222222222
15;16;Midi-Pyrénées;14;2;34.2857142857
16;17;limousin;0;0;
17;18;Rhône-Alpes;56;8;36.5094339623
18;19;Auvergne;7;1;30.0
19;20;Languedoc;56;8;39.7142857143
20;21;Provence Côte d'Azur;35;5;34.4827586207
