;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;15;15;23.8888888889
1;2;Champagne;4;4;18.3333333333
2;3;Picardie;6;6;22.5
3;4;Haute-Normandie;2;2;10.0
4;5;Centre;7;7;12.5
5;6;Basse-Normandie;5;5;11.0
6;7;Bourgogne;0;0;
7;8;Nord;7;7;15.8333333333
8;9;Lorraine;5;5;30.0
9;10;Alsace;0;0;
10;11;Franche Comté;6;6;16.0
11;12;Pays de la Loire;3;3;25.0
12;13;Bretagne;8;8;17.8571428571
13;14;Poitou Charentes;3;3;35.0
14;15;Aquitaine;5;5;18.3333333333
15;16;Midi-Pyrénées;2;2;12.5
16;17;limousin;0;0;
17;18;Rhône-Alpes;8;8;11.6666666667
18;19;Auvergne;1;1;15.0
19;20;Languedoc;8;8;15.8571428571
20;21;Provence Côte d'Azur;5;5;18.75
