;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;26;26;35.75
1;2;Champagne;2;2;45.0
2;3;Picardie;2;2;67.5
3;4;Haute-Normandie;3;3;25.0
4;5;Centre;6;6;26.0
5;6;Basse-Normandie;3;3;33.3333333333
6;7;Bourgogne;0;0;
7;8;Nord;10;10;24.5
8;9;Lorraine;7;7;58.0
9;10;Alsace;13;13;35.7692307692
10;11;Franche Comté;6;6;40.8333333333
11;12;Pays de la Loire;13;13;35.0
12;13;Bretagne;7;7;35.8333333333
13;14;Poitou Charentes;4;4;37.5
14;15;Aquitaine;6;6;34.1666666667
15;16;Midi-Pyrénées;6;6;47.0
16;17;limousin;4;4;48.75
17;18;Rhône-Alpes;16;16;47.3125
18;19;Auvergne;7;7;47.8571428571
19;20;Languedoc;7;7;27.1428571429
20;21;Provence Côte d'Azur;5;5;20.0
