;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;252;6;30.0603448276
1;2;Champagne;42;1;30.0
2;3;Picardie;126;3;34.2711864407
3;4;Haute-Normandie;0;0;
4;5;Centre;84;2;23.756097561
5;6;Basse-Normandie;0;0;
6;7;Bourgogne;0;0;
7;8;Nord;168;4;27.04
8;9;Lorraine;42;1;19.5238095238
9;10;Alsace;84;2;25.4761904762
10;11;Franche Comté;168;4;32.6865671642
11;12;Pays de la Loire;42;1;30.7142857143
12;13;Bretagne;168;4;48.0487804878
13;14;Poitou Charentes;42;1;25.6666666667
14;15;Aquitaine;126;3;31.8
15;16;Midi-Pyrénées;84;2;25.487804878
16;17;limousin;0;0;
17;18;Rhône-Alpes;126;3;25.4464285714
18;19;Auvergne;168;4;33.7692307692
19;20;Languedoc;126;3;18.1153846154
20;21;Provence Côte d'Azur;42;1;31.3636363636
