;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;14;14;36.5384615385
1;2;Champagne;3;3;30.0
2;3;Picardie;7;7;53.6666666667
3;4;Haute-Normandie;5;5;45.0
4;5;Centre;6;6;30.8333333333
5;6;Basse-Normandie;2;2;22.5
6;7;Bourgogne;0;0;
7;8;Nord;10;10;28.3333333333
8;9;Lorraine;8;8;45.0
9;10;Alsace;2;2;37.5
10;11;Franche Comté;10;10;28.75
11;12;Pays de la Loire;4;4;36.25
12;13;Bretagne;7;7;46.6666666667
13;14;Poitou Charentes;9;9;32.5
14;15;Aquitaine;8;8;35.0
15;16;Midi-Pyrénées;5;5;37.5
16;17;limousin;1;1;30.0
17;18;Rhône-Alpes;16;16;37.8
18;19;Auvergne;8;8;40.7142857143
19;20;Languedoc;10;10;25.5
20;21;Provence Côte d'Azur;6;6;21.0
