;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;14;14;41.5714285714
1;2;Champagne;3;3;25.0
2;3;Picardie;7;7;45.0
3;4;Haute-Normandie;5;5;37.5
4;5;Centre;6;6;32.5
5;6;Basse-Normandie;2;2;22.5
6;7;Bourgogne;0;0;
7;8;Nord;10;10;27.5
8;9;Lorraine;8;8;37.8571428571
9;10;Alsace;2;2;35.0
10;11;Franche Comté;10;10;69.5
11;12;Pays de la Loire;4;4;38.75
12;13;Bretagne;7;7;66.6666666667
13;14;Poitou Charentes;9;9;37.2222222222
14;15;Aquitaine;8;8;32.5
15;16;Midi-Pyrénées;5;5;31.25
16;17;limousin;1;1;30.0
17;18;Rhône-Alpes;16;16;31.5333333333
18;19;Auvergne;8;8;39.2857142857
19;20;Languedoc;10;10;25.3333333333
20;21;Provence Côte d'Azur;6;6;42.0
