;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;15;15;47.5
1;2;Champagne;4;4;31.25
2;3;Picardie;6;6;32.5
3;4;Haute-Normandie;2;2;45.0
4;5;Centre;7;7;27.1428571429
5;6;Basse-Normandie;5;5;31.0
6;7;Bourgogne;0;0;
7;8;Nord;7;7;31.4285714286
8;9;Lorraine;5;5;31.25
9;10;Alsace;0;0;
10;11;Franche Comté;6;6;33.3333333333
11;12;Pays de la Loire;3;3;45.0
12;13;Bretagne;8;8;43.125
13;14;Poitou Charentes;3;3;35.0
14;15;Aquitaine;5;5;65.0
15;16;Midi-Pyrénées;2;2;30.0
16;17;limousin;0;0;
17;18;Rhône-Alpes;8;8;77.1428571429
18;19;Auvergne;1;1;30.0
19;20;Languedoc;8;8;34.5714285714
20;21;Provence Côte d'Azur;5;5;36.25
