;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;22;22;36.1052631579
1;2;Champagne;3;3;36.3333333333
2;3;Picardie;4;4;35.0
3;4;Haute-Normandie;9;9;48.75
4;5;Centre;3;3;28.3333333333
5;6;Basse-Normandie;3;3;38.3333333333
6;7;Bourgogne;3;3;37.5
7;8;Nord;8;8;27.8571428571
8;9;Lorraine;8;8;33.4285714286
9;10;Alsace;2;2;17.5
10;11;Franche Comté;2;2;27.5
11;12;Pays de la Loire;8;8;30.0
12;13;Bretagne;9;9;35.5555555556
13;14;Poitou Charentes;14;14;37.6923076923
14;15;Aquitaine;10;10;35.0
15;16;Midi-Pyrénées;6;6;27.6666666667
16;17;limousin;0;0;
17;18;Rhône-Alpes;14;14;37.8571428571
18;19;Auvergne;8;8;33.0
19;20;Languedoc;4;4;46.6666666667
20;21;Provence Côte d'Azur;10;10;39.4444444444
