;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;15;15;48.3333333333
1;2;Champagne;4;4;30.0
2;3;Picardie;6;6;26.2
3;4;Haute-Normandie;2;2;
4;5;Centre;7;7;33.1428571429
5;6;Basse-Normandie;5;5;53.0
6;7;Bourgogne;0;0;
7;8;Nord;7;7;21.4285714286
8;9;Lorraine;5;5;46.25
9;10;Alsace;0;0;
10;11;Franche Comté;6;6;36.0
11;12;Pays de la Loire;3;3;45.0
12;13;Bretagne;8;8;36.25
13;14;Poitou Charentes;3;3;28.3333333333
14;15;Aquitaine;5;5;30.0
15;16;Midi-Pyrénées;2;2;30.0
16;17;limousin;0;0;
17;18;Rhône-Alpes;8;8;32.1428571429
18;19;Auvergne;1;1;
19;20;Languedoc;8;8;41.1428571429
20;21;Provence Côte d'Azur;5;5;35.0
