;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;8;8;51.25
1;2;Champagne;2;2;30.0
2;3;Picardie;4;4;38.75
3;4;Haute-Normandie;5;5;37.5
4;5;Centre;4;4;40.0
5;6;Basse-Normandie;2;2;35.0
6;7;Bourgogne;0;0;
7;8;Nord;6;6;26.6666666667
8;9;Lorraine;7;7;54.2857142857
9;10;Alsace;0;0;
10;11;Franche Comté;6;6;26.6666666667
11;12;Pays de la Loire;3;3;40.0
12;13;Bretagne;3;3;53.3333333333
13;14;Poitou Charentes;8;8;49.375
14;15;Aquitaine;5;5;39.0
15;16;Midi-Pyrénées;3;3;23.3333333333
16;17;limousin;1;1;45.0
17;18;Rhône-Alpes;13;13;31.3636363636
18;19;Auvergne;4;4;31.25
19;20;Languedoc;7;7;28.3333333333
20;21;Provence Côte d'Azur;5;5;42.0
