;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;8;8;32.1428571429
1;2;Champagne;2;2;15.0
2;3;Picardie;4;4;60.0
3;4;Haute-Normandie;5;5;37.5
4;5;Centre;4;4;42.5
5;6;Basse-Normandie;2;2;45.0
6;7;Bourgogne;0;0;
7;8;Nord;6;6;27.5
8;9;Lorraine;7;7;56.4285714286
9;10;Alsace;0;0;
10;11;Franche Comté;6;6;25.8333333333
11;12;Pays de la Loire;3;3;30.0
12;13;Bretagne;3;3;51.6666666667
13;14;Poitou Charentes;8;8;36.4285714286
14;15;Aquitaine;5;5;33.0
15;16;Midi-Pyrénées;3;3;30.0
16;17;limousin;1;1;45.0
17;18;Rhône-Alpes;13;13;35.0
18;19;Auvergne;4;4;27.5
19;20;Languedoc;7;7;30.7142857143
20;21;Provence Côte d'Azur;5;5;31.0
