;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;42;6;19.6285714286
1;2;Champagne;7;1;30.0
2;3;Picardie;21;3;19.05
3;4;Haute-Normandie;0;0;
4;5;Centre;14;2;11.0769230769
5;6;Basse-Normandie;0;0;
6;7;Bourgogne;0;0;
7;8;Nord;28;4;21.3043478261
8;9;Lorraine;7;1;16.4285714286
9;10;Alsace;14;2;13.5714285714
10;11;Franche Comté;28;4;23.5714285714
11;12;Pays de la Loire;7;1;20.0
12;13;Bretagne;28;4;14.2307692308
13;14;Poitou Charentes;7;1;30.0
14;15;Aquitaine;21;3;18.3333333333
15;16;Midi-Pyrénées;14;2;19.2857142857
16;17;limousin;0;0;
17;18;Rhône-Alpes;21;3;16.8421052632
18;19;Auvergne;28;4;20.0
19;20;Languedoc;21;3;12.0
20;21;Provence Côte d'Azur;7;1;12.5
