;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;26;26;37.1739130435
1;2;Champagne;2;2;45.0
2;3;Picardie;2;2;
3;4;Haute-Normandie;3;3;20.0
4;5;Centre;6;6;38.3333333333
5;6;Basse-Normandie;3;3;35.0
6;7;Bourgogne;0;0;
7;8;Nord;10;10;30.0
8;9;Lorraine;7;7;34.2857142857
9;10;Alsace;13;13;41.6666666667
10;11;Franche Comté;6;6;24.1666666667
11;12;Pays de la Loire;13;13;33.75
12;13;Bretagne;7;7;35.1666666667
13;14;Poitou Charentes;4;4;28.75
14;15;Aquitaine;6;6;56.6666666667
15;16;Midi-Pyrénées;6;6;37.5
16;17;limousin;4;4;52.5
17;18;Rhône-Alpes;16;16;37.8125
18;19;Auvergne;7;7;43.3333333333
19;20;Languedoc;7;7;32.1428571429
20;21;Provence Côte d'Azur;5;5;32.0
