;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;8;8;42.5
1;2;Champagne;2;2;30.0
2;3;Picardie;4;4;36.25
3;4;Haute-Normandie;5;5;37.5
4;5;Centre;4;4;37.5
5;6;Basse-Normandie;2;2;30.0
6;7;Bourgogne;0;0;
7;8;Nord;6;6;31.6666666667
8;9;Lorraine;7;7;54.2857142857
9;10;Alsace;0;0;
10;11;Franche Comté;6;6;30.8333333333
11;12;Pays de la Loire;3;3;33.3333333333
12;13;Bretagne;3;3;70.0
13;14;Poitou Charentes;8;8;32.75
14;15;Aquitaine;5;5;36.0
15;16;Midi-Pyrénées;3;3;37.5
16;17;limousin;1;1;30.0
17;18;Rhône-Alpes;13;13;43.0769230769
18;19;Auvergne;4;4;37.5
19;20;Languedoc;7;7;29.2857142857
20;21;Provence Côte d'Azur;5;5;27.0
